State,UF,Region,Num_wild_fires,Year,Month,Season,President
Rio de Janeiro,RJ,Sudeste,45.0,2002,Dec,Winter,FHC (seg. mand.)
Rio de Janeiro,RJ,Sudeste,98.0,2003,Dec,Winter,Lula (pri. mand.)
Rio de Janeiro,RJ,Sudeste,99.0,2004,Dec,Winter,Lula (pri. mand.)
Rio de Janeiro,RJ,Sudeste,35.0,2005,Dec,Winter,Lula (pri. mand.)
Rio de Janeiro,RJ,Sudeste,15.0,2006,Dec,Winter,Lula (pri. mand.)
Rio de Janeiro,RJ,Sudeste,25.0,2007,Dec,Winter,Lula (seg. mand.)
Rio de Janeiro,RJ,Sudeste,32.0,2008,Dec,Winter,Lula (seg. mand.)
Rio de Janeiro,RJ,Sudeste,15.0,2009,Dec,Winter,Lula (seg. mand.)
Rio de Janeiro,RJ,Sudeste,103.0,2010,Dec,Winter,Lula (seg. mand.)
Rio de Janeiro,RJ,Sudeste,69.0,2011,Dec,Winter,Dilma (pri. mand.)
Rio de Janeiro,RJ,Sudeste,38.0,2012,Dec,Winter,Dilma (pri. mand.)
Rio de Janeiro,RJ,Sudeste,62.0,2013,Dec,Winter,Dilma (pri. mand.)
Rio de Janeiro,RJ,Sudeste,31.0,2014,Dec,Winter,Dilma (seg. mand.)
Rio de Janeiro,RJ,Sudeste,42.0,2015,Dec,Winter,Dilma (seg. mand.)
Rio de Janeiro,RJ,Sudeste,79.0,2016,Dec,Winter,Dilma (seg. mand.)
Rondonia,RO,Norte,0.0,1998,Jan,Winter,FHC (pri. mand.)
Rondonia,RO,Norte,1.0,1999,Jan,Winter,FHC (seg. mand.)
Rondonia,RO,Norte,0.0,2000,Jan,Winter,FHC (seg. mand.)
Rondonia,RO,Norte,0.0,2001,Jan,Winter,FHC (seg. mand.)
Rondonia,RO,Norte,6.0,2002,Jan,Winter,FHC (seg. mand.)
Rondonia,RO,Norte,62.0,2003,Jan,Winter,Lula (pri. mand.)
Rondonia,RO,Norte,30.0,2004,Jan,Winter,Lula (pri. mand.)
Rondonia,RO,Norte,99.0,2005,Jan,Winter,Lula (pri. mand.)
Rondonia,RO,Norte,16.0,2006,Jan,Winter,Lula (pri. mand.)
Rondonia,RO,Norte,33.0,2007,Jan,Winter,Lula (seg. mand.)
Rondonia,RO,Norte,4.0,2008,Jan,Winter,Lula (seg. mand.)
Rondonia,RO,Norte,17.0,2009,Jan,Winter,Lula (seg. mand.)
Rondonia,RO,Norte,18.0,2010,Jan,Winter,Lula (seg. mand.)
Rondonia,RO,Norte,1.0,2011,Jan,Winter,Dilma (pri. mand.)
Rondonia,RO,Norte,2.0,2012,Jan,Winter,Dilma (pri. mand.)
Rondonia,RO,Norte,7.0,2013,Jan,Winter,Dilma (pri. mand.)
Rondonia,RO,Norte,12.0,2014,Jan,Winter,Dilma (seg. mand.)
Rondonia,RO,Norte,30.0,2015,Jan,Winter,Dilma (seg. mand.)
Rondonia,RO,Norte,93.0,2016,Jan,Winter,Dilma (seg. mand.)
Rondonia,RO,Norte,44.0,2017,Jan,Winter,Temer
Rondonia,RO,Norte,0.0,1998,Feb,Winter,FHC (pri. mand.)
Rondonia,RO,Norte,1.0,1999,Feb,Winter,FHC (seg. mand.)
Rondonia,RO,Norte,6.0,2000,Feb,Winter,FHC (seg. mand.)
Rondonia,RO,Norte,2.0,2001,Feb,Winter,FHC (seg. mand.)
Rondonia,RO,Norte,8.0,2002,Feb,Winter,FHC (seg. mand.)
Rondonia,RO,Norte,10.0,2003,Feb,Winter,Lula (pri. mand.)
Rondonia,RO,Norte,12.0,2004,Feb,Winter,Lula (pri. mand.)
Rondonia,RO,Norte,42.0,2005,Feb,Winter,Lula (pri. mand.)
Rondonia,RO,Norte,17.0,2006,Feb,Winter,Lula (pri. mand.)
Rondonia,RO,Norte,8.0,2007,Feb,Winter,Lula (seg. mand.)
Rondonia,RO,Norte,7.0,2008,Feb,Winter,Lula (seg. mand.)
Rondonia,RO,Norte,1.0,2009,Feb,Winter,Lula (seg. mand.)
Rondonia,RO,Norte,9.0,2010,Feb,Winter,Lula (seg. mand.)
Rondonia,RO,Norte,2.0,2011,Feb,Winter,Dilma (pri. mand.)
Rondonia,RO,Norte,9.0,2012,Feb,Winter,Dilma (pri. mand.)
Rondonia,RO,Norte,8.0,2013,Feb,Winter,Dilma (pri. mand.)
Rondonia,RO,Norte,5.0,2014,Feb,Winter,Dilma (seg. mand.)
Rondonia,RO,Norte,22.0,2015,Feb,Winter,Dilma (seg. mand.)
Rondonia,RO,Norte,88.0,2016,Feb,Winter,Dilma (seg. mand.)
Rondonia,RO,Norte,10.0,2017,Feb,Winter,Temer
Rondonia,RO,Norte,0.0,1998,Mar,Spring,FHC (pri. mand.)
Rondonia,RO,Norte,8.0,1999,Mar,Spring,FHC (seg. mand.)
Rondonia,RO,Norte,9.0,2000,Mar,Spring,FHC (seg. mand.)
Rondonia,RO,Norte,0.0,2001,Mar,Spring,FHC (seg. mand.)
Rondonia,RO,Norte,1.0,2002,Mar,Spring,FHC (seg. mand.)
Rondonia,RO,Norte,13.0,2003,Mar,Spring,Lula (pri. mand.)
Rondonia,RO,Norte,20.0,2004,Mar,Spring,Lula (pri. mand.)
Rondonia,RO,Norte,17.0,2005,Mar,Spring,Lula (pri. mand.)
Rondonia,RO,Norte,15.0,2006,Mar,Spring,Lula (pri. mand.)
Rondonia,RO,Norte,20.0,2007,Mar,Spring,Lula (seg. mand.)
Rondonia,RO,Norte,2.0,2008,Mar,Spring,Lula (seg. mand.)
Rondonia,RO,Norte,12.0,2009,Mar,Spring,Lula (seg. mand.)
Rondonia,RO,Norte,11.0,2010,Mar,Spring,Lula (seg. mand.)
Rondonia,RO,Norte,6.0,2011,Mar,Spring,Dilma (pri. mand.)
Rondonia,RO,Norte,6.0,2012,Mar,Spring,Dilma (pri. mand.)
Rondonia,RO,Norte,23.0,2013,Mar,Spring,Dilma (pri. mand.)
Rondonia,RO,Norte,13.0,2014,Mar,Spring,Dilma (seg. mand.)
Rondonia,RO,Norte,15.0,2015,Mar,Spring,Dilma (seg. mand.)
Rondonia,RO,Norte,25.0,2016,Mar,Spring,Dilma (seg. mand.)
Rondonia,RO,Norte,21.0,2017,Mar,Spring,Temer
Rondonia,RO,Norte,0.0,1998,Apr,Spring,FHC (pri. mand.)
Rondonia,RO,Norte,3.0,1999,Apr,Spring,FHC (seg. mand.)
Rondonia,RO,Norte,0.0,2000,Apr,Spring,FHC (seg. mand.)
Rondonia,RO,Norte,0.0,2001,Apr,Spring,FHC (seg. mand.)
Rondonia,RO,Norte,3.0,2002,Apr,Spring,FHC (seg. mand.)
Rondonia,RO,Norte,10.0,2003,Apr,Spring,Lula (pri. mand.)
Rondonia,RO,Norte,14.0,2004,Apr,Spring,Lula (pri. mand.)
Rondonia,RO,Norte,7.0,2005,Apr,Spring,Lula (pri. mand.)
Rondonia,RO,Norte,0.0,2006,Apr,Spring,Lula (pri. mand.)
Rondonia,RO,Norte,0.0,2007,Apr,Spring,Lula (seg. mand.)
Rondonia,RO,Norte,8.0,2008,Apr,Spring,Lula (seg. mand.)
Rondonia,RO,Norte,3.0,2009,Apr,Spring,Lula (seg. mand.)
Rondonia,RO,Norte,19.0,2010,Apr,Spring,Lula (seg. mand.)
Rondonia,RO,Norte,8.0,2011,Apr,Spring,Dilma (pri. mand.)
Rondonia,RO,Norte,12.0,2012,Apr,Spring,Dilma (pri. mand.)
Rondonia,RO,Norte,9.0,2013,Apr,Spring,Dilma (pri. mand.)
Rondonia,RO,Norte,15.0,2014,Apr,Spring,Dilma (seg. mand.)
Rondonia,RO,Norte,15.0,2015,Apr,Spring,Dilma (seg. mand.)
Rondonia,RO,Norte,59.0,2016,Apr,Spring,Dilma (seg. mand.)
Rondonia,RO,Norte,19.0,2017,Apr,Spring,Temer
Rondonia,RO,Norte,0.0,1998,May,Spring,FHC (pri. mand.)
Rondonia,RO,Norte,3.0,1999,May,Spring,FHC (seg. mand.)
Rondonia,RO,Norte,13.0,2000,May,Spring,FHC (seg. mand.)
Rondonia,RO,Norte,5.0,2001,May,Spring,FHC (seg. mand.)
Rondonia,RO,Norte,10.0,2002,May,Spring,FHC (seg. mand.)
Rondonia,RO,Norte,21.0,2003,May,Spring,Lula (pri. mand.)
Rondonia,RO,Norte,9.0,2004,May,Spring,Lula (pri. mand.)
Rondonia,RO,Norte,38.0,2005,May,Spring,Lula (pri. mand.)
Rondonia,RO,Norte,7.0,2006,May,Spring,Lula (pri. mand.)
Rondonia,RO,Norte,4.0,2007,May,Spring,Lula (seg. mand.)
Rondonia,RO,Norte,1.0,2008,May,Spring,Lula (seg. mand.)
Rondonia,RO,Norte,6.0,2009,May,Spring,Lula (seg. mand.)
Rondonia,RO,Norte,41.0,2010,May,Spring,Lula (seg. mand.)
Rondonia,RO,Norte,54.0,2011,May,Spring,Dilma (pri. mand.)
Rondonia,RO,Norte,22.0,2012,May,Spring,Dilma (pri. mand.)
Rondonia,RO,Norte,9.0,2013,May,Spring,Dilma (pri. mand.)
Rondonia,RO,Norte,28.0,2014,May,Spring,Dilma (seg. mand.)
Rondonia,RO,Norte,13.0,2015,May,Spring,Dilma (seg. mand.)
Rondonia,RO,Norte,44.0,2016,May,Spring,Dilma (seg. mand.)
Rondonia,RO,Norte,31.0,2017,May,Spring,Temer
Rondonia,RO,Norte,26.0,1998,Jun,Summer,FHC (pri. mand.)
Rondonia,RO,Norte,10.0,1999,Jun,Summer,FHC (seg. mand.)
Rondonia,RO,Norte,54.0,2000,Jun,Summer,FHC (seg. mand.)
Rondonia,RO,Norte,31.0,2001,Jun,Summer,FHC (seg. mand.)
Rondonia,RO,Norte,141.0,2002,Jun,Summer,FHC (seg. mand.)
Rondonia,RO,Norte,74.0,2003,Jun,Summer,Lula (pri. mand.)
Rondonia,RO,Norte,151.0,2004,Jun,Summer,Lula (pri. mand.)
Rondonia,RO,Norte,153.0,2005,Jun,Summer,Lula (pri. mand.)
Rondonia,RO,Norte,40.0,2006,Jun,Summer,Lula (pri. mand.)
Rondonia,RO,Norte,71.0,2007,Jun,Summer,Lula (seg. mand.)
Rondonia,RO,Norte,11.0,2008,Jun,Summer,Lula (seg. mand.)
Rondonia,RO,Norte,13.0,2009,Jun,Summer,Lula (seg. mand.)
Rondonia,RO,Norte,44.0,2010,Jun,Summer,Lula (seg. mand.)
Rondonia,RO,Norte,130.0,2011,Jun,Summer,Dilma (pri. mand.)
Rondonia,RO,Norte,32.0,2012,Jun,Summer,Dilma (pri. mand.)
Rondonia,RO,Norte,22.0,2013,Jun,Summer,Dilma (pri. mand.)
Rondonia,RO,Norte,92.0,2014,Jun,Summer,Dilma (seg. mand.)
Rondonia,RO,Norte,119.0,2015,Jun,Summer,Dilma (seg. mand.)
Rondonia,RO,Norte,170.0,2016,Jun,Summer,Dilma (seg. mand.)
Rondonia,RO,Norte,192.0,2017,Jun,Summer,Temer
Rondonia,RO,Norte,365.0,1998,Jul,Summer,FHC (pri. mand.)
Rondonia,RO,Norte,135.0,1999,Jul,Summer,FHC (seg. mand.)
Rondonia,RO,Norte,117.0,2000,Jul,Summer,FHC (seg. mand.)
Rondonia,RO,Norte,74.0,2001,Jul,Summer,FHC (seg. mand.)
Rondonia,RO,Norte,539.0,2002,Jul,Summer,FHC (seg. mand.)
Rondonia,RO,Norte,516.0,2003,Jul,Summer,Lula (pri. mand.)
Rondonia,RO,Norte,1.233,2004,Jul,Summer,Lula (pri. mand.)
Rondonia,RO,Norte,798.0,2005,Jul,Summer,Lula (pri. mand.)
Rondonia,RO,Norte,314.0,2006,Jul,Summer,Lula (pri. mand.)
Rondonia,RO,Norte,187.0,2007,Jul,Summer,Lula (seg. mand.)
Rondonia,RO,Norte,138.0,2008,Jul,Summer,Lula (seg. mand.)
Rondonia,RO,Norte,110.0,2009,Jul,Summer,Lula (seg. mand.)
Rondonia,RO,Norte,747.0,2010,Jul,Summer,Lula (seg. mand.)
Rondonia,RO,Norte,293.0,2011,Jul,Summer,Dilma (pri. mand.)
Rondonia,RO,Norte,205.0,2012,Jul,Summer,Dilma (pri. mand.)
Rondonia,RO,Norte,117.0,2013,Jul,Summer,Dilma (pri. mand.)
Rondonia,RO,Norte,192.0,2014,Jul,Summer,Dilma (seg. mand.)
Rondonia,RO,Norte,423.0,2015,Jul,Summer,Dilma (seg. mand.)
Rondonia,RO,Norte,969.0,2016,Jul,Summer,Dilma (seg. mand.)
Rondonia,RO,Norte,1.28,2017,Jul,Summer,Temer
Rondonia,RO,Norte,2.254,1998,Aug,Summer,FHC (pri. mand.)
Rondonia,RO,Norte,1.976,1999,Aug,Summer,FHC (seg. mand.)
Rondonia,RO,Norte,2.197,2000,Aug,Summer,FHC (seg. mand.)
Rondonia,RO,Norte,2.132,2001,Aug,Summer,FHC (seg. mand.)
Rondonia,RO,Norte,3.465,2002,Aug,Summer,FHC (seg. mand.)
Rondonia,RO,Norte,7.06,2003,Aug,Summer,Lula (pri. mand.)
Rondonia,RO,Norte,6.893,2004,Aug,Summer,Lula (pri. mand.)
Rondonia,RO,Norte,6.672,2005,Aug,Summer,Lula (pri. mand.)
Rondonia,RO,Norte,3.124,2006,Aug,Summer,Lula (pri. mand.)
Rondonia,RO,Norte,4.786,2007,Aug,Summer,Lula (seg. mand.)
Rondonia,RO,Norte,1.251,2008,Aug,Summer,Lula (seg. mand.)
Rondonia,RO,Norte,484.0,2009,Aug,Summer,Lula (seg. mand.)
Rondonia,RO,Norte,4.388,2010,Aug,Summer,Lula (seg. mand.)
Rondonia,RO,Norte,1.161,2011,Aug,Summer,Dilma (pri. mand.)
Rondonia,RO,Norte,2.209,2012,Aug,Summer,Dilma (pri. mand.)
Rondonia,RO,Norte,885.0,2013,Aug,Summer,Dilma (pri. mand.)
Rondonia,RO,Norte,3.038,2014,Aug,Summer,Dilma (seg. mand.)
Rondonia,RO,Norte,3.762,2015,Aug,Summer,Dilma (seg. mand.)
Rondonia,RO,Norte,3.675,2016,Aug,Summer,Dilma (seg. mand.)
Rondonia,RO,Norte,4.287,2017,Aug,Summer,Temer
Rondonia,RO,Norte,3.753,1998,Sep,Autumn,FHC (pri. mand.)
Rondonia,RO,Norte,3.062,1999,Sep,Autumn,FHC (seg. mand.)
Rondonia,RO,Norte,2.438,2000,Sep,Autumn,FHC (seg. mand.)
Rondonia,RO,Norte,1.927,2001,Sep,Autumn,FHC (seg. mand.)
Rondonia,RO,Norte,7.067,2002,Sep,Autumn,FHC (seg. mand.)
Rondonia,RO,Norte,6.89,2003,Sep,Autumn,Lula (pri. mand.)
Rondonia,RO,Norte,13.05,2004,Sep,Autumn,Lula (pri. mand.)
Rondonia,RO,Norte,13.972,2005,Sep,Autumn,Lula (pri. mand.)
Rondonia,RO,Norte,9.92,2006,Sep,Autumn,Lula (pri. mand.)
Rondonia,RO,Norte,6.832,2007,Sep,Autumn,Lula (seg. mand.)
Rondonia,RO,Norte,3.726,2008,Sep,Autumn,Lula (seg. mand.)
Rondonia,RO,Norte,1.869,2009,Sep,Autumn,Lula (seg. mand.)
Rondonia,RO,Norte,4.893,2010,Sep,Autumn,Lula (seg. mand.)
Rondonia,RO,Norte,1.782,2011,Sep,Autumn,Dilma (pri. mand.)
Rondonia,RO,Norte,2.471,2012,Sep,Autumn,Dilma (pri. mand.)
Rondonia,RO,Norte,1.776,2013,Sep,Autumn,Dilma (pri. mand.)
Rondonia,RO,Norte,2.8,2014,Sep,Autumn,Dilma (seg. mand.)
Rondonia,RO,Norte,6.129,2015,Sep,Autumn,Dilma (seg. mand.)
Rondonia,RO,Norte,4.208,2016,Sep,Autumn,Dilma (seg. mand.)
Rondonia,RO,Norte,5.638,2017,Sep,Autumn,Temer
Rondonia,RO,Norte,483.0,1998,Oct,Autumn,FHC (pri. mand.)
Rondonia,RO,Norte,1.884,1999,Oct,Autumn,FHC (seg. mand.)
Rondonia,RO,Norte,644.0,2000,Oct,Autumn,FHC (seg. mand.)
Rondonia,RO,Norte,796.0,2001,Oct,Autumn,FHC (seg. mand.)
Rondonia,RO,Norte,3.554,2002,Oct,Autumn,FHC (seg. mand.)
Rondonia,RO,Norte,4.962,2003,Oct,Autumn,Lula (pri. mand.)
Rondonia,RO,Norte,3.094,2004,Oct,Autumn,Lula (pri. mand.)
Rondonia,RO,Norte,2.559,2005,Oct,Autumn,Lula (pri. mand.)
Rondonia,RO,Norte,1.148,2006,Oct,Autumn,Lula (pri. mand.)
Rondonia,RO,Norte,2.023,2007,Oct,Autumn,Lula (seg. mand.)
Rondonia,RO,Norte,1.482,2008,Oct,Autumn,Lula (seg. mand.)
Rondonia,RO,Norte,1.444,2009,Oct,Autumn,Lula (seg. mand.)
Rondonia,RO,Norte,1.307,2010,Oct,Autumn,Lula (seg. mand.)
Rondonia,RO,Norte,822.0,2011,Oct,Autumn,Dilma (pri. mand.)
Rondonia,RO,Norte,1.229,2012,Oct,Autumn,Dilma (pri. mand.)
Rondonia,RO,Norte,555.0,2013,Oct,Autumn,Dilma (pri. mand.)
Rondonia,RO,Norte,1.063,2014,Oct,Autumn,Dilma (seg. mand.)
Rondonia,RO,Norte,2.598,2015,Oct,Autumn,Dilma (seg. mand.)
Rondonia,RO,Norte,1.844,2016,Oct,Autumn,Dilma (seg. mand.)
Rondonia,RO,Norte,2.19,2017,Oct,Autumn,Temer
Rondonia,RO,Norte,3.0,1998,Nov,Autumn,FHC (pri. mand.)
Rondonia,RO,Norte,41.0,1999,Nov,Autumn,FHC (seg. mand.)
Rondonia,RO,Norte,13.0,2000,Nov,Autumn,FHC (seg. mand.)
Rondonia,RO,Norte,91.0,2001,Nov,Autumn,FHC (seg. mand.)
Rondonia,RO,Norte,639.0,2002,Nov,Autumn,FHC (seg. mand.)
Rondonia,RO,Norte,526.0,2003,Nov,Autumn,Lula (pri. mand.)
Rondonia,RO,Norte,452.0,2004,Nov,Autumn,Lula (pri. mand.)
Rondonia,RO,Norte,465.0,2005,Nov,Autumn,Lula (pri. mand.)
Rondonia,RO,Norte,253.0,2006,Nov,Autumn,Lula (pri. mand.)
Rondonia,RO,Norte,53.0,2007,Nov,Autumn,Lula (seg. mand.)
Rondonia,RO,Norte,78.0,2008,Nov,Autumn,Lula (seg. mand.)
Rondonia,RO,Norte,128.0,2009,Nov,Autumn,Lula (seg. mand.)
Rondonia,RO,Norte,238.0,2010,Nov,Autumn,Lula (seg. mand.)
Rondonia,RO,Norte,245.0,2011,Nov,Autumn,Dilma (pri. mand.)
Rondonia,RO,Norte,174.0,2012,Nov,Autumn,Dilma (pri. mand.)
Rondonia,RO,Norte,108.0,2013,Nov,Autumn,Dilma (pri. mand.)
Rondonia,RO,Norte,202.0,2014,Nov,Autumn,Dilma (seg. mand.)
Rondonia,RO,Norte,1.002,2015,Nov,Autumn,Dilma (seg. mand.)
Rondonia,RO,Norte,401.0,2016,Nov,Autumn,Dilma (seg. mand.)
Rondonia,RO,Norte,372.0,2017,Nov,Autumn,Temer
Rondonia,RO,Norte,33.0,1998,Dec,Winter,FHC (pri. mand.)
Rondonia,RO,Norte,0.0,1999,Dec,Winter,FHC (seg. mand.)
Rondonia,RO,Norte,7.0,2000,Dec,Winter,FHC (seg. mand.)
Rondonia,RO,Norte,1.0,2001,Dec,Winter,FHC (seg. mand.)
Rondonia,RO,Norte,91.0,2002,Dec,Winter,FHC (seg. mand.)
Rondonia,RO,Norte,214.0,2003,Dec,Winter,Lula (pri. mand.)
Rondonia,RO,Norte,208.0,2004,Dec,Winter,Lula (pri. mand.)
Rondonia,RO,Norte,36.0,2005,Dec,Winter,Lula (pri. mand.)
Rondonia,RO,Norte,4.0,2006,Dec,Winter,Lula (pri. mand.)
Rondonia,RO,Norte,6.0,2007,Dec,Winter,Lula (seg. mand.)
Rondonia,RO,Norte,2.0,2008,Dec,Winter,Lula (seg. mand.)
Rondonia,RO,Norte,9.0,2009,Dec,Winter,Lula (seg. mand.)
Rondonia,RO,Norte,158.0,2010,Dec,Winter,Lula (seg. mand.)
Rondonia,RO,Norte,37.0,2011,Dec,Winter,Dilma (pri. mand.)
Rondonia,RO,Norte,50.0,2012,Dec,Winter,Dilma (pri. mand.)
Rondonia,RO,Norte,143.0,2013,Dec,Winter,Dilma (pri. mand.)
Rondonia,RO,Norte,144.0,2014,Dec,Winter,Dilma (seg. mand.)
Rondonia,RO,Norte,282.0,2015,Dec,Winter,Dilma (seg. mand.)
Rondonia,RO,Norte,148.0,2016,Dec,Winter,Dilma (seg. mand.)
Roraima,RR,Norte,0.0,1998,Jan,Winter,FHC (pri. mand.)
Roraima,RR,Norte,15.0,1999,Jan,Winter,FHC (seg. mand.)
Roraima,RR,Norte,18.0,2000,Jan,Winter,FHC (seg. mand.)
Roraima,RR,Norte,101.0,2001,Jan,Winter,FHC (seg. mand.)
Roraima,RR,Norte,302.0,2002,Jan,Winter,FHC (seg. mand.)
Roraima,RR,Norte,547.0,2003,Jan,Winter,Lula (pri. mand.)
Roraima,RR,Norte,355.0,2004,Jan,Winter,Lula (pri. mand.)
Roraima,RR,Norte,106.0,2005,Jan,Winter,Lula (pri. mand.)
Roraima,RR,Norte,70.0,2006,Jan,Winter,Lula (pri. mand.)
Roraima,RR,Norte,194.0,2007,Jan,Winter,Lula (seg. mand.)
Roraima,RR,Norte,245.0,2008,Jan,Winter,Lula (seg. mand.)
Roraima,RR,Norte,45.0,2009,Jan,Winter,Lula (seg. mand.)
Roraima,RR,Norte,351.0,2010,Jan,Winter,Lula (seg. mand.)
Roraima,RR,Norte,225.0,2011,Jan,Winter,Dilma (pri. mand.)
Roraima,RR,Norte,217.0,2012,Jan,Winter,Dilma (pri. mand.)
Roraima,RR,Norte,397.0,2013,Jan,Winter,Dilma (pri. mand.)
Roraima,RR,Norte,355.0,2014,Jan,Winter,Dilma (seg. mand.)
Roraima,RR,Norte,330.0,2015,Jan,Winter,Dilma (seg. mand.)
Roraima,RR,Norte,1.754,2016,Jan,Winter,Dilma (seg. mand.)
Roraima,RR,Norte,108.0,2017,Jan,Winter,Temer
Roraima,RR,Norte,0.0,1998,Feb,Winter,FHC (pri. mand.)
Roraima,RR,Norte,20.0,1999,Feb,Winter,FHC (seg. mand.)
Roraima,RR,Norte,57.0,2000,Feb,Winter,FHC (seg. mand.)
Roraima,RR,Norte,646.0,2001,Feb,Winter,FHC (seg. mand.)
Roraima,RR,Norte,476.0,2002,Feb,Winter,FHC (seg. mand.)
Roraima,RR,Norte,767.0,2003,Feb,Winter,Lula (pri. mand.)
Roraima,RR,Norte,259.0,2004,Feb,Winter,Lula (pri. mand.)
Roraima,RR,Norte,105.0,2005,Feb,Winter,Lula (pri. mand.)
Roraima,RR,Norte,283.0,2006,Feb,Winter,Lula (pri. mand.)
Roraima,RR,Norte,796.0,2007,Feb,Winter,Lula (seg. mand.)
Roraima,RR,Norte,138.0,2008,Feb,Winter,Lula (seg. mand.)
Roraima,RR,Norte,153.0,2009,Feb,Winter,Lula (seg. mand.)
Roraima,RR,Norte,470.0,2010,Feb,Winter,Lula (seg. mand.)
Roraima,RR,Norte,112.0,2011,Feb,Winter,Dilma (pri. mand.)
Roraima,RR,Norte,130.0,2012,Feb,Winter,Dilma (pri. mand.)
Roraima,RR,Norte,62.0,2013,Feb,Winter,Dilma (pri. mand.)
Roraima,RR,Norte,226.0,2014,Feb,Winter,Dilma (seg. mand.)
Roraima,RR,Norte,418.0,2015,Feb,Winter,Dilma (seg. mand.)
Roraima,RR,Norte,171.0,2016,Feb,Winter,Dilma (seg. mand.)
Roraima,RR,Norte,129.0,2017,Feb,Winter,Temer
Roraima,RR,Norte,0.0,1998,Mar,Spring,FHC (pri. mand.)
Roraima,RR,Norte,98.0,1999,Mar,Spring,FHC (seg. mand.)
Roraima,RR,Norte,125.0,2000,Mar,Spring,FHC (seg. mand.)
Roraima,RR,Norte,1.108,2001,Mar,Spring,FHC (seg. mand.)
Roraima,RR,Norte,820.0,2002,Mar,Spring,FHC (seg. mand.)
Roraima,RR,Norte,1.131,2003,Mar,Spring,Lula (pri. mand.)
Roraima,RR,Norte,276.0,2004,Mar,Spring,Lula (pri. mand.)
Roraima,RR,Norte,244.0,2005,Mar,Spring,Lula (pri. mand.)
Roraima,RR,Norte,385.0,2006,Mar,Spring,Lula (pri. mand.)
Roraima,RR,Norte,665.0,2007,Mar,Spring,Lula (seg. mand.)
Roraima,RR,Norte,422.0,2008,Mar,Spring,Lula (seg. mand.)
Roraima,RR,Norte,176.0,2009,Mar,Spring,Lula (seg. mand.)
Roraima,RR,Norte,417.0,2010,Mar,Spring,Lula (seg. mand.)
Roraima,RR,Norte,91.0,2011,Mar,Spring,Dilma (pri. mand.)
Roraima,RR,Norte,99.0,2012,Mar,Spring,Dilma (pri. mand.)
Roraima,RR,Norte,179.0,2013,Mar,Spring,Dilma (pri. mand.)
Roraima,RR,Norte,494.0,2014,Mar,Spring,Dilma (seg. mand.)
Roraima,RR,Norte,163.0,2015,Mar,Spring,Dilma (seg. mand.)
Roraima,RR,Norte,1.081,2016,Mar,Spring,Dilma (seg. mand.)
Roraima,RR,Norte,216.0,2017,Mar,Spring,Temer
Roraima,RR,Norte,0.0,1998,Apr,Spring,FHC (pri. mand.)
Roraima,RR,Norte,16.0,1999,Apr,Spring,FHC (seg. mand.)
Roraima,RR,Norte,0.0,2000,Apr,Spring,FHC (seg. mand.)
Roraima,RR,Norte,380.0,2001,Apr,Spring,FHC (seg. mand.)
Roraima,RR,Norte,41.0,2002,Apr,Spring,FHC (seg. mand.)
Roraima,RR,Norte,268.0,2003,Apr,Spring,Lula (pri. mand.)
Roraima,RR,Norte,182.0,2004,Apr,Spring,Lula (pri. mand.)
Roraima,RR,Norte,22.0,2005,Apr,Spring,Lula (pri. mand.)
Roraima,RR,Norte,201.0,2006,Apr,Spring,Lula (pri. mand.)
Roraima,RR,Norte,58.0,2007,Apr,Spring,Lula (seg. mand.)
Roraima,RR,Norte,175.0,2008,Apr,Spring,Lula (seg. mand.)
Roraima,RR,Norte,115.0,2009,Apr,Spring,Lula (seg. mand.)
Roraima,RR,Norte,15.0,2010,Apr,Spring,Lula (seg. mand.)
Roraima,RR,Norte,108.0,2011,Apr,Spring,Dilma (pri. mand.)
Roraima,RR,Norte,25.0,2012,Apr,Spring,Dilma (pri. mand.)
Roraima,RR,Norte,87.0,2013,Apr,Spring,Dilma (pri. mand.)
Roraima,RR,Norte,162.0,2014,Apr,Spring,Dilma (seg. mand.)
Roraima,RR,Norte,278.0,2015,Apr,Spring,Dilma (seg. mand.)
Roraima,RR,Norte,126.0,2016,Apr,Spring,Dilma (seg. mand.)
Roraima,RR,Norte,51.0,2017,Apr,Spring,Temer
Roraima,RR,Norte,0.0,1998,May,Spring,FHC (pri. mand.)
Roraima,RR,Norte,0.0,1999,May,Spring,FHC (seg. mand.)
Roraima,RR,Norte,7.0,2000,May,Spring,FHC (seg. mand.)
Roraima,RR,Norte,9.0,2001,May,Spring,FHC (seg. mand.)
Roraima,RR,Norte,0.0,2002,May,Spring,FHC (seg. mand.)
Roraima,RR,Norte,0.0,2003,May,Spring,Lula (pri. mand.)
Roraima,RR,Norte,2.0,2004,May,Spring,Lula (pri. mand.)
Roraima,RR,Norte,1.0,2005,May,Spring,Lula (pri. mand.)
Roraima,RR,Norte,0.0,2006,May,Spring,Lula (pri. mand.)
Roraima,RR,Norte,0.0,2007,May,Spring,Lula (seg. mand.)
Roraima,RR,Norte,8.0,2008,May,Spring,Lula (seg. mand.)
Roraima,RR,Norte,219.0,2009,May,Spring,Lula (seg. mand.)
Roraima,RR,Norte,3.0,2010,May,Spring,Lula (seg. mand.)
Roraima,RR,Norte,4.0,2011,May,Spring,Dilma (pri. mand.)
Roraima,RR,Norte,18.0,2012,May,Spring,Dilma (pri. mand.)
